test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,insert_bytes,load_data,search,search_bytes,search_false_pos,setup,setup_bytes,total_time
omap,1,1,0,1,32,131072,18,1,0,0.019181,480726.400000,0.000000,0.020804,526838.400000,16462.700000,0.001084,0.000000,4.005696
omap,1,1,0,1,32,262144,19,1,0,0.020753,532639.360000,0.000000,0.022156,584580.480000,18267.140000,0.001237,0.000000,4.303550
omap,1,1,0,1,32,524288,20,1,0,0.024212,592782.080000,0.000000,0.024826,652667.840000,20394.870000,0.002152,0.000000,4.923063
omap,1,1,0,1,32,4,3,1,0,0.000767,2731.440000,0.000000,0.000767,2824.960000,86.780000,0.001276,0.000000,0.156142
omap,1,1,0,1,32,1048576,21,1,0,0.026943,652967.040000,0.000000,0.026999,714714.880000,22333.840000,0.000942,0.000000,5.414920
omap,1,1,0,1,32,2097152,22,1,0,0.029158,711846.080000,0.000000,0.029519,777768.640000,24304.270000,0.000990,0.000000,5.893460
omap,1,1,0,1,32,4194304,23,1,0,0.037460,782869.120000,0.000000,0.038889,850984.640000,26592.270000,0.001274,0.000000,7.679507
omap,1,1,0,1,32,8388608,24,1,0,0.036684,849024.000000,0.000000,0.035107,919117.760000,28721.430000,0.001171,0.000000,7.221068
omap,1,1,0,1,32,8,4,1,0,0.000754,5805.360000,0.000000,0.000638,6217.600000,192.800000,0.001220,0.000000,0.142110
omap,1,1,0,1,32,16,5,1,0,0.000937,11146.960000,0.000000,0.000957,12679.040000,394.720000,0.000704,0.000000,0.190990
omap,1,1,0,1,32,32,6,1,0,0.001475,18634.880000,0.000000,0.001547,18670.080000,582.440000,0.001229,0.000000,0.304547
omap,1,1,0,1,32,64,7,1,0,0.002793,32120.000000,0.000000,0.003018,31841.920000,994.060000,0.001517,0.000000,0.584153
omap,1,1,0,1,32,128,8,1,0,0.004465,51040.000000,0.000000,0.004562,51751.040000,1616.220000,0.001259,0.000000,0.905394
omap,1,1,0,1,32,256,9,1,0,0.005499,76306.560000,0.000000,0.004659,76426.240000,2387.320000,0.001563,0.000000,1.018498
omap,1,1,0,1,32,512,10,1,0,0.006347,106511.680000,0.000000,0.005413,106958.720000,3341.460000,0.000905,0.000000,1.178158
omap,1,1,0,1,4096,2,2,1,0,0.000570,48956.400000,0.000000,0.000521,49872.000000,11.000000,0.000963,0.000000,0.111393
omap,1,1,0,1,4096,1024,11,1,0,0.015674,6718600.320000,0.000000,0.015671,6827548.800000,1665.360000,0.001097,0.000000,3.139348
omap,1,1,0,1,4096,2048,12,1,0,0.018855,8656587.840000,0.000000,0.017981,8827152.000000,2153.590000,0.000997,0.000000,3.689562
omap,1,1,0,1,4096,4096,13,1,0,0.023475,10721958.720000,0.000000,0.023288,11117893.440000,2712.810000,0.001012,0.000000,4.686896
omap,1,1,0,1,4096,8192,14,1,0,0.028512,13071492.480000,0.000000,0.027575,13716048.960000,3347.160000,0.001044,0.000000,5.623857
omap,1,1,0,1,4096,16384,15,1,0,0.034183,15380668.800000,0.000000,0.033487,16437601.920000,4011.650000,0.001129,0.000000,6.791050
omap,1,1,0,1,4096,32768,16,1,0,0.039642,17598168.960000,0.000000,0.040762,19123447.680000,4667.300000,0.001146,0.000000,8.074726
omap,1,1,0,1,4096,65536,17,1,0,0.047754,20229374.400000,0.000000,0.048041,22131322.560000,5401.650000,0.001037,0.000000,9.623324
omap,1,1,0,1,4096,131072,18,1,0,0.055091,22653810.240000,0.000000,0.056473,24825970.560000,6059.540000,0.001347,0.000000,11.218096
omap,1,1,0,1,4096,262144,19,1,0,0.064198,25076751.360000,0.000000,0.072878,27582732.480000,6732.540000,0.001202,0.000000,13.802385
